"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2010-2542,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,Stack-based buffer overflow in the is_git_directory function in setup.c in Git before 1.7.2.1 allows local users to gain privileges via a long gitdir: field in a .git file in a working copy.,NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2010-3906,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in Gitweb 1.7.3.3 and earlier allows remote attackers to inject arbitrary web script or HTML via the (1) f and (2) fp parameters.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2013-0308,CWE-20 Improper Input Validation,"The imap-send command in GIT before 1.8.1.4 does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2014-9938,CWE-116 Improper Encoding or Escaping of Output,"contrib/completion/git-prompt.sh in Git before 1.9.3 does not sanitize branch names in the PS1 variable, allowing a malicious repository to cause code execution.",NVD,"Medium",6.8,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2015-7082,,"Multiple unspecified vulnerabilities in Git before 2.5.4, as used in Apple Xcode before 7.2, have unknown impact and attack vectors.  NOTE: this CVE is associated only with Xcode use cases.",NVD,"High",10.0,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2015-7545,CWE-284 Improper Access Control,"The (1) git-remote-ext and (2) unspecified other remote helper programs in Git before 2.3.10, 2.4.x before 2.4.10, 2.5.x before 2.5.4, and 2.6.x before 2.6.1 do not properly restrict the allowed protocols, which might allow remote attackers to execute arbitrary code via a URL in a (a) .gitmodules file or (b) unknown other sources in a submodule.",NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2017-14867,CWE-20 Improper Input Validation,"Git before 2.10.5, 2.11.x before 2.11.4, 2.12.x before 2.12.5, 2.13.x before 2.13.6, and 2.14.x before 2.14.2 uses unsafe Perl scripts to support subcommands such as cvsserver, which allows attackers to execute arbitrary OS commands via shell metacharacters in a module name. The vulnerable code is reachable via git-shell even without CVS support.",NVD,"High",9.0,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.server/target/org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",eb4a575592c17cd6901bf4b9f3604355,74536c0f50a602eea29f704949429cfb36d5cee5,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7656,CWE-284 Improper Access Control,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), HTTP/0.9 is handled poorly. An HTTP/1 style request line (i.e. method space URI space version) that declares a version of HTTP/0.9 was accepted and treated as a 0.9 request. If deployed behind an intermediary that also accepted and passed through the 0.9 version (but did not act on it), then the response sent could be interpreted by the intermediary as HTTP/1 headers. This could be used to poison the cache if the server allowed the origin client to generate arbitrary content in the response.",NVD,"Medium",5.0,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.server/target/org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",eb4a575592c17cd6901bf4b9f3604355,74536c0f50a602eea29f704949429cfb36d5cee5,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7657,CWE-190 Integer Overflow or Wraparound,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), transfer-encoding chunks are handled poorly. The chunk length parsing was vulnerable to an integer overflow. Thus a large chunk size could be interpreted as a smaller chunk size and content sent as chunk body could be interpreted as a pipelined request. If Jetty was deployed behind an intermediary that imposed some authorization and that intermediary allowed arbitrarily large chunks to be passed on unchanged, then this flaw could be used to bypass the authorization imposed by the intermediary as the fake pipelined request would not be interpreted by the intermediary as a request.",NVD,"High",7.5,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.server/target/org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",eb4a575592c17cd6901bf4b9f3604355,74536c0f50a602eea29f704949429cfb36d5cee5,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7658,CWE-19 Data Processing Errors,"In Eclipse Jetty Server, versions 9.2.x and older, 9.3.x (all non HTTP/1.x configurations), and 9.4.x (all HTTP/1.x configurations), when presented with two content-lengths headers, Jetty ignored the second. When presented with a content-length and a chunked encoding header, the content-length was ignored (as per RFC 2616). If an intermediary decided on the shorter length, but still passed on the longer body, then body content could be interpreted by Jetty as a pipelined request. If the intermediary was imposing authorization, the fake pipelined request would bypass that authorization.",NVD,"High",7.5,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.server/target/org.eclipse.jetty.spdy.server-9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",eb4a575592c17cd6901bf4b9f3604355,74536c0f50a602eea29f704949429cfb36d5cee5,"","cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-9735,CWE-200 Information Exposure,"Jetty through 9.4.x is prone to a timing channel in util/security/Password.java, which makes it easier for remote attackers to obtain access by observing elapsed times before rejection of incorrect passwords.",NVD,"Medium",5.0,"","LOW, LOW",18
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.bugs.activeusers-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.bugs.activeusers/target/org.eclipse.scava.metricprovider.trans.bugs.activeusers-1.0.0-SNAPSHOT.jar,,,fb534ea890175aaf737f52f3c62d7d33,3b876ee2ab1b6022d6d1ba6e89b29e226d719137,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.activeusers:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.activeusers:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.bugs.activeusers-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.bugs.activeusers/target/org.eclipse.scava.metricprovider.trans.bugs.activeusers-1.0.0-SNAPSHOT.jar,,,fb534ea890175aaf737f52f3c62d7d33,3b876ee2ab1b6022d6d1ba6e89b29e226d719137,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.activeusers:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.activeusers:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.avgnumberofrequestsreplies/target/org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average-1.0.0-SNAPSHOT.jar,,,e3558629e257e95732620e618f77569c,d4aeaf9a3a9cd1fbe527e17f01124a7144c216b3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.avgnumberofrequestsreplies/target/org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average-1.0.0-SNAPSHOT.jar,,,e3558629e257e95732620e618f77569c,d4aeaf9a3a9cd1fbe527e17f01124a7144c216b3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.newsgroups.requestsreplies.average:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average/target/org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average-1.0.0-SNAPSHOT.jar,,,991684127d143cbbd5fb4e6dde15fcdf,a10db0f1d4c4d9f43121199a7a7088fa4aee3bc2,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average/target/org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average-1.0.0-SNAPSHOT.jar,,,991684127d143cbbd5fb4e6dde15fcdf,a10db0f1d4c4d9f43121199a7a7088fa4aee3bc2,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.requestsreplies.average:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.newsgroups.hourlyrequestsreplies-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.hourlyrequestsreplies/target/org.eclipse.scava.metricprovider.trans.newsgroups.hourlyrequestsreplies-1.0.0-SNAPSHOT.jar,,,c25e2e96bd9e8f619543c3f36180eb53,4a88dd4da59ecc800f6deb8f4e9f91cc5cd22204,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.hourlyrequestsreplies:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.hourlyrequestsreplies:1.0.0-SNAPSHOT,HIGHEST,17
